 2012-11-02 11:32:03 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Request: 
 2012-11-02 20:08:28 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Set-Cookie: twid=u%3D921500394%7CQgStlMKcnLyTnN6YWINxo4j%2B3Yc%3D; domain=.twitter.com; path=/; secure
 2012-11-02 20:08:28 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Set-Cookie: lang=en; path=/
 2012-11-02 20:08:28 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Set-Cookie: lang=en; path=/
 2012-11-02 20:08:28 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Set-Cookie: lang=en; path=/
 2012-11-02 20:08:28 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Set-Cookie: dnt=; domain=.twitter.com; path=/; expires=Thu, 01-Jan-1970 00:00:00 GMT
 2012-11-02 20:08:28 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Set-Cookie: guest_id=v1%3A135191210730556348; domain=.twitter.com; path=/; expires=Mon, 03-Nov-2014 15:08:27 GMT
 2012-11-02 20:08:28 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Set-Cookie: k=10.35.61.128.1351912107301112; path=/; expires=Sat, 10-Nov-12 03:08:27 GMT; domain=.twitter.com
 2012-11-02 20:08:28 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Server: tfe
 2012-11-02 20:08:28 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Cache-Control: no-cache, no-store, must-revalidate, pre-check=0, post-check=0
 2012-11-02 20:08:28 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Pragma: no-cache
 2012-11-02 20:08:28 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Status: 200 OK
 2012-11-02 20:08:28 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | X-Frame-Options: SAMEORIGIN
 2012-11-02 20:08:28 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Date: Sat, 03 Nov 2012 03:08:27 GMT
 2012-11-02 20:08:28 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Vary: Accept-Encoding
 2012-11-02 20:08:28 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Content-Encoding: gzip
 2012-11-02 20:08:28 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | Content-Type: application/json; charset=utf-8
 2012-11-02 20:08:28 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | X-Transaction-Mask: a6183ffa5f8ca943ff1b53b5644ef1147802bca3
 2012-11-02 20:08:28 | DEBUG | debug | twitter4j.internal.logging.CommonsLoggingLogger.debug(CommonsLoggingLogger.java:68)                  | {"contributors":null,"text":"Tweety Twoot","geo":null,"retweeted":false,"in_reply_to_screen_name":null,"truncated":false,"entities":{"urls":[],"hashtags":[],"user_mentions":[]},"in_reply_to_status_id_str":null,"id":264564669962936320,"source":"<a href=\"http://golddiggers310.appspot.com/\" rel=\"nofollow\">Property Tax Watcher<\/a>","in_reply_to_user_id_str":null,"favorited":false,"in_reply_to_status_id":null,"created_at":"Sat Nov 03 03:08:27 +0000 2012","retweet_count":0,"in_reply_to_user_id":null,"id_str":"264564669962936320","place":null,"user":{"location":"","default_profile":true,"profile_background_tile":false,"statuses_count":2,"lang":"en","profile_link_color":"0084B4","id":921500394,"following":false,"favourites_count":0,"protected":false,"profile_text_color":"333333","verified":false,"contributors_enabled":false,"description":"","name":"Gold Diggers","profile_sidebar_border_color":"C0DEED","profile_background_color":"C0DEED","created_at":"Fri Nov 02 18:13:56 +0000 2012","default_profile_image":true,"followers_count":0,"profile_image_url_https":"https://si0.twimg.com/sticky/default_profile_images/default_profile_3_normal.png","geo_enabled":false,"profile_background_image_url":"http://a0.twimg.com/images/themes/theme1/bg.png","profile_background_image_url_https":"https://si0.twimg.com/images/themes/theme1/bg.png","follow_request_sent":false,"url":null,"utc_offset":null,"time_zone":null,"notifications":false,"profile_use_background_image":true,"friends_count":0,"profile_sidebar_fill_color":"DDEEF6","screen_name":"GoldDiggers310","id_str":"921500394","profile_image_url":"http://a0.twimg.com/sticky/default_profile_images/default_profile_3_normal.png","is_translator":false,"listed_count":0},"coordinates":null}
 2012-11-02 20:08:28 | DEBUG | updateStatus | ubc.cs310.golddiggers.propertytaxwatcher.server.social.twitter.Tweeter.updateStatus(Tweeter.java:60) | Successfully updated status to Tweety Twoot.
